region,ds,y,calendar_ds
umbria,2014-06-29,8.21,2017-01-15
umbria,2014-07-06,8.22,2017-01-22
umbria,2014-07-13,4.97,2017-01-29
umbria,2014-07-20,4.41,2017-02-05
umbria,2014-07-27,4.85,2017-02-12
umbria,2014-08-03,3.09,2017-02-19
umbria,2014-08-10,2.7,2017-02-26
umbria,2014-08-17,2.32,2017-03-05
umbria,2014-08-24,1.97,2017-03-12
umbria,2014-08-31,2.37,2017-03-19
umbria,2014-09-07,1.03,2017-03-26
umbria,2014-09-14,0.41,2017-04-02
umbria,2014-09-21,0.76,2017-04-09
umbria,2014-09-28,0.3,2017-04-16
umbria,2014-10-05,0.0,2017-04-23
umbria,2014-10-12,0.0,2017-04-30
umbria,2014-10-19,0.25,2017-11-05
umbria,2014-10-26,1.68,2017-11-12
umbria,2014-11-02,0.72,2017-11-19
umbria,2014-11-09,0.68,2017-11-26
umbria,2014-11-16,1.33,2017-12-03
umbria,2014-11-23,3.21,2017-12-10
umbria,2014-11-30,4.32,2017-12-17
umbria,2014-12-07,6.41,2017-12-24
umbria,2014-12-14,12.27,2017-12-31
umbria,2014-12-21,13.16,2018-01-07
umbria,2014-12-28,17.18,2018-01-14
umbria,2015-01-04,12.15,2018-01-21
umbria,2015-01-11,11.62,2018-01-28
umbria,2015-01-18,14.6,2018-02-04
umbria,2015-01-25,7.36,2018-02-11
umbria,2015-02-01,14.09,2018-02-18
umbria,2015-02-08,7.07,2018-02-25
umbria,2015-02-15,5.79,2018-03-04
umbria,2015-02-22,6.72,2018-03-11
umbria,2015-03-01,4.59,2018-03-18
umbria,2015-03-08,3.76,2018-03-25
umbria,2015-03-15,0.44,2018-04-01
umbria,2015-03-22,1.57,2018-04-08
umbria,2015-03-29,0.0,2018-04-15
umbria,2015-04-05,0.22,2018-04-22
umbria,2015-04-12,0.0,2018-04-29
umbria,2015-04-19,0.0,2018-10-28
umbria,2015-04-26,0.0,2018-11-04
umbria,2015-05-03,1.26,2018-11-11
umbria,2015-05-10,2.83,2018-11-18
umbria,2015-05-17,2.31,2018-11-25
umbria,2015-05-24,3.46,2018-12-02
umbria,2015-05-31,3.37,2018-12-09
umbria,2015-06-07,2.38,2018-12-16
umbria,2015-06-14,5.14,2018-12-23
umbria,2015-06-21,3.46,2018-12-30
umbria,2015-06-28,5.74,2019-01-06
umbria,2015-07-05,9.48,2019-01-13
umbria,2015-07-12,10.68,2019-01-20
umbria,2015-07-19,19.78,2019-01-27
umbria,2015-07-26,16.93,2019-02-03
umbria,2015-08-02,19.51,2019-02-10
umbria,2015-08-09,12.8,2019-02-17
umbria,2015-08-16,20.39,2019-02-24
umbria,2015-08-23,18.41,2019-03-03
umbria,2015-08-30,8.49,2019-03-10
umbria,2015-09-06,6.68,2019-03-17
umbria,2015-09-13,3.29,2019-03-24
umbria,2015-09-20,4.67,2019-03-31
umbria,2015-09-27,0.78,2019-04-07
umbria,2015-10-04,1.52,2019-04-14
umbria,2015-10-11,0.0,2019-04-21
umbria,2015-10-18,0.0,2019-04-28
umbria,2015-10-25,0.0,2019-11-03
umbria,2015-11-01,0.12,2019-11-10
umbria,2015-11-08,1.13,2019-11-17
umbria,2015-11-15,1.66,2019-11-24
umbria,2015-11-22,1.64,2019-12-01
umbria,2015-11-29,2.08,2019-12-08
umbria,2015-12-06,4.32,2019-12-15
umbria,2015-12-13,3.58,2019-12-22
umbria,2015-12-20,4.38,2019-12-29
umbria,2015-12-27,5.8,2020-01-05
umbria,2016-01-03,6.81,2020-01-12
umbria,2016-01-10,12.04,2020-01-19
umbria,2016-01-17,15.04,2020-01-26
umbria,2016-01-24,16.86,2020-02-02
umbria,2016-01-31,15.14,2020-02-09
umbria,2016-02-07,12.79,2020-02-16
umbria,2016-02-14,10.61,2020-02-23
umbria,2016-02-21,9.44,2020-03-01
umbria,2016-02-28,5.95,2020-03-08
umbria,2016-03-06,0.77,2020-04-05
umbria,2016-03-13,0.0,2020-04-26
umbria,2016-03-20,1.81,2020-12-06
umbria,2016-03-27,1.71,2020-12-13
umbria,2016-04-03,3.36,2020-12-20
umbria,2016-04-10,1.56,2020-12-27
umbria,2016-04-17,1.06,2021-01-03
umbria,2016-04-24,1.23,2021-01-10
umbria,2016-05-01,0.96,2021-01-17
umbria,2016-05-08,1.09,2021-01-24
umbria,2016-05-15,1.84,2021-01-31
umbria,2016-05-22,2.53,2021-02-07
umbria,2016-05-29,2.07,2021-02-14
umbria,2016-06-05,1.36,2021-02-21
umbria,2016-06-12,1.54,2021-02-28
umbria,2016-06-19,1.4,2021-03-07
umbria,2016-06-26,0.78,2021-03-14
umbria,2016-07-03,0.37,2021-03-21
umbria,2016-07-10,0.55,2021-03-28
umbria,2016-07-17,0.48,2021-04-04
umbria,2016-07-24,0.0,2021-04-11
umbria,2016-07-31,1.2,2021-04-18
umbria,2016-08-07,0.69,2021-04-25
umbria,2016-08-14,0.0,2021-11-07
umbria,2016-08-21,0.0,2021-11-14
umbria,2016-08-28,2.3,2021-11-21
umbria,2016-09-04,5.36,2021-11-28
umbria,2016-09-11,3.24,2021-12-05
umbria,2016-09-18,4.44,2021-12-12
umbria,2016-09-25,4.7,2021-12-19
umbria,2016-10-02,7.12,2021-12-26
umbria,2016-10-09,10.23,2022-01-02
umbria,2016-10-16,4.96,2022-01-09
umbria,2016-10-23,7.76,2022-01-16
umbria,2016-10-30,6.04,2022-01-23
umbria,2016-11-06,9.08,2022-01-30
umbria,2016-11-13,10.41,2022-02-06
umbria,2016-11-20,6.93,2022-02-13
umbria,2016-11-27,6.73,2022-02-20
umbria,2016-12-04,5.78,2022-02-27
umbria,2016-12-11,6.41,2022-03-06
umbria,2016-12-18,12.09,2022-03-13
umbria,2016-12-25,13.5,2022-03-20
umbria,2017-01-01,6.58,2022-03-27
umbria,2017-01-08,13.37,2022-04-03
umbria,2017-01-15,6.89,2022-04-10
umbria,2017-01-22,12.11,2022-04-17
umbria,2017-01-29,4.83,2022-04-24
umbria,2017-02-05,6.12,2022-05-01
umbria,2017-02-12,4.18,2022-10-30
umbria,2017-02-19,4.93,2022-11-06
umbria,2017-02-26,10.38,2022-11-13
umbria,2017-03-05,11.66,2022-11-20
umbria,2017-03-12,19.61,2022-11-27
umbria,2017-03-19,19.1,2022-12-04
umbria,2017-03-26,15.59,2022-12-11
umbria,2017-04-02,18.99,2022-12-18
umbria,2017-04-09,14.11,2022-12-25
umbria,2017-04-16,10.16,2023-01-01
umbria,2017-04-23,6.83,2023-01-08
umbria,2017-04-30,8.79,2023-01-15
umbria,2017-05-07,7.56,2023-01-22
umbria,2017-05-14,8.02,2023-01-29
umbria,2017-05-21,9.02,2023-02-05
umbria,2017-05-28,8.18,2023-02-12
umbria,2017-06-04,8.04,2023-02-19
umbria,2017-06-11,7.3,2023-02-26
umbria,2017-06-18,7.75,2023-03-05
umbria,2017-06-25,5.74,2023-03-12
umbria,2017-07-02,5.73,2023-03-19
umbria,2017-07-09,6.12,2023-03-26
umbria,2017-07-16,6.66,2023-04-02
umbria,2017-07-23,3.71,2023-04-09
umbria,2017-07-30,4.54,2023-04-16
umbria,2017-08-06,5.02,2023-04-23
umbria,2017-08-13,2.99,2023-04-30
umbria,2017-08-20,2.52,2023-11-12
umbria,2017-08-27,4.93,2023-11-19
umbria,2017-09-03,7.47,2023-11-26
umbria,2017-09-10,7.41,2023-12-03
umbria,2017-09-17,9.33,2023-12-10
umbria,2017-09-24,11.94,2023-12-17
umbria,2017-10-01,15.04,2023-12-24
umbria,2017-10-08,22.93,2023-12-31
umbria,2017-10-15,16.32,2024-01-07
umbria,2017-10-22,17.51,2024-01-14
umbria,2017-10-29,13.19,2024-01-21
umbria,2017-11-05,12.69,2024-01-28
umbria,2017-11-12,9.9,2024-02-04
umbria,2017-11-19,9.2,2024-02-11
umbria,2017-11-26,7.75,2024-02-18
umbria,2017-12-03,7.6,2024-02-25
umbria,2017-12-10,8.22,2024-03-03
umbria,2017-12-17,8.25,2024-03-10
umbria,2017-12-24,5.7,2024-03-17
umbria,2017-12-31,7.22,2024-03-24
umbria,2018-01-07,8.01,2024-03-31
umbria,2018-01-14,5.33,2024-04-07
umbria,2018-01-21,8.31,2024-04-14
umbria,2018-01-28,4.83,2024-04-21
umbria,2018-02-04,2.53,2024-04-28
umbria,2018-02-11,3.7711683506475,2024-10-20
umbria,2018-02-18,3.28990228013029,2024-10-27
umbria,2018-02-25,3.7785016286645,2024-11-03
umbria,2018-03-04,5.0850369352345,2024-11-10
umbria,2018-03-11,4.94760350455248,2024-11-17
umbria,2018-03-18,8.00549733722728,2024-11-24
umbria,2018-03-25,8.28036419859131,2024-12-01
umbria,2018-04-01,6.94038824944168,2024-12-08
umbria,2018-04-08,8.5388052291908,2024-12-15
umbria,2018-04-15,8.06277445828234,2024-12-22
umbria,2018-04-22,7.7748182276294,2024-12-29
umbria,2018-04-29,8.20675257360881,2025-01-05
umbria,2018-05-06,12.706068677561,2025-01-12
umbria,2018-05-13,14.9377294651213,2025-01-19
umbria,2018-05-20,16.4854942048809,2025-01-26
umbria,2018-05-27,14.1098553019941,2025-02-02
umbria,2018-06-03,14.9339680589681,2025-02-09
umbria,2018-06-10,13.0528255528256,2025-02-16
umbria,2018-06-17,13.1679975429975,2025-02-23
umbria,2018-06-24,11.402027027027,2025-03-02
umbria,2018-07-01,13.1976791697311,2025-03-09
umbria,2018-07-08,9.16535834005177,2025-03-16
umbria,2018-07-15,7.34077311494887,2025-03-23
umbria,2018-07-22,7.93482411847074,2025-03-30
umbria,2018-07-29,5.79839429081177,2025-04-06
umbria,2018-08-05,5.47408597830454,2025-04-13
umbria,2018-08-12,4.36212334742635,2025-04-20
umbria,2018-08-19,3.23023499959622,2025-04-27
valle_d_aosta,2012-01-08,2.43,2012-01-08
valle_d_aosta,2012-01-15,2.91,2012-01-15
valle_d_aosta,2012-01-22,3.92,2012-01-22
valle_d_aosta,2012-01-29,6.77,2012-01-29
valle_d_aosta,2012-02-05,12.13,2012-02-05
valle_d_aosta,2012-02-12,13.81,2012-02-12
valle_d_aosta,2012-02-19,11.98,2012-02-19
valle_d_aosta,2012-02-26,6.45,2012-02-26
valle_d_aosta,2012-03-04,4.33,2012-03-04
valle_d_aosta,2012-03-11,4.0,2012-03-11
valle_d_aosta,2012-03-18,3.49,2012-03-18
valle_d_aosta,2012-03-25,1.26,2012-03-25
valle_d_aosta,2012-04-01,0.91,2012-04-01
valle_d_aosta,2012-04-08,0.87,2012-04-08
valle_d_aosta,2012-04-15,1.09,2012-04-15
valle_d_aosta,2012-04-22,0.55,2012-04-22
valle_d_aosta,2012-04-29,0.0,2012-04-29
valle_d_aosta,2012-05-06,0.0,2012-11-04
valle_d_aosta,2012-05-13,0.0,2012-11-11
valle_d_aosta,2012-05-20,0.0,2012-11-18
valle_d_aosta,2012-05-27,3.37,2012-11-25
valle_d_aosta,2012-06-03,2.04,2012-12-02
valle_d_aosta,2012-06-10,2.5,2012-12-09
valle_d_aosta,2012-06-17,3.65,2012-12-16
valle_d_aosta,2012-06-24,5.77,2012-12-23
valle_d_aosta,2012-07-01,3.47,2012-12-30
valle_d_aosta,2012-07-08,9.93,2013-01-06
valle_d_aosta,2012-07-15,12.3,2013-01-13
valle_d_aosta,2012-07-22,14.24,2013-01-20
valle_d_aosta,2012-07-29,21.75,2013-01-27
valle_d_aosta,2012-08-05,17.55,2013-02-03
valle_d_aosta,2012-08-12,13.34,2013-02-10
valle_d_aosta,2012-08-19,8.96,2013-02-17
valle_d_aosta,2012-08-26,7.02,2013-02-24
valle_d_aosta,2012-09-02,6.95,2013-03-03
valle_d_aosta,2012-09-09,5.7,2013-03-10
valle_d_aosta,2012-09-16,2.99,2013-03-17
valle_d_aosta,2012-09-23,4.32,2013-03-24
valle_d_aosta,2012-09-30,3.9,2013-03-31
valle_d_aosta,2012-10-07,2.54,2013-04-07
valle_d_aosta,2012-10-14,1.71,2013-04-14
valle_d_aosta,2012-10-21,1.33,2013-04-21
valle_d_aosta,2012-10-28,2.33,2013-04-28
valle_d_aosta,2012-11-04,0.0,2013-10-27
valle_d_aosta,2012-11-11,1.26,2013-11-03
valle_d_aosta,2012-11-18,1.35,2013-11-10
valle_d_aosta,2012-11-25,1.02,2013-11-17
valle_d_aosta,2012-12-02,0.78,2013-11-24
valle_d_aosta,2012-12-09,2.17,2013-12-01
valle_d_aosta,2012-12-16,2.38,2013-12-08
valle_d_aosta,2012-12-23,1.71,2013-12-15
valle_d_aosta,2012-12-30,2.6,2013-12-29
valle_d_aosta,2013-01-06,2.14,2014-01-05
valle_d_aosta,2013-01-13,4.64,2014-01-12
valle_d_aosta,2013-01-20,12.36,2014-01-26
valle_d_aosta,2013-01-27,10.22,2014-02-02
valle_d_aosta,2013-02-03,6.51,2014-02-09
valle_d_aosta,2013-02-10,3.72,2014-02-16
valle_d_aosta,2013-02-17,5.7,2014-02-23
valle_d_aosta,2013-02-24,6.85,2014-03-02
valle_d_aosta,2013-03-03,4.23,2014-03-09
valle_d_aosta,2013-03-10,0.0,2014-03-16
valle_d_aosta,2013-03-17,9.96,2014-03-23
valle_d_aosta,2013-03-24,3.32,2014-03-30
valle_d_aosta,2013-03-31,0.0,2014-04-06
valle_d_aosta,2013-04-07,0.64,2014-04-13
valle_d_aosta,2013-04-14,0.0,2014-04-20
valle_d_aosta,2013-04-21,0.0,2014-04-27
valle_d_aosta,2013-04-28,0.0,2014-11-09
valle_d_aosta,2013-05-05,0.0,2014-11-16
valle_d_aosta,2013-05-12,0.0,2014-11-23
valle_d_aosta,2013-05-19,0.0,2014-11-30
valle_d_aosta,2013-05-26,0.0,2014-12-07
valle_d_aosta,2013-06-02,0.0,2014-12-14
valle_d_aosta,2013-06-09,0.0,2014-12-21
valle_d_aosta,2013-06-16,7.79,2014-12-28
valle_d_aosta,2013-06-23,6.15,2015-01-04
valle_d_aosta,2013-06-30,4.29,2015-01-11
valle_d_aosta,2013-07-07,6.15,2015-01-18
valle_d_aosta,2013-07-14,7.3,2015-01-25
valle_d_aosta,2013-07-21,43.99,2015-02-01
valle_d_aosta,2013-07-28,0.0,2015-02-08
valle_d_aosta,2013-08-04,12.88,2015-02-15
valle_d_aosta,2013-08-11,0.0,2015-02-22
valle_d_aosta,2013-08-18,7.51,2015-03-01
valle_d_aosta,2013-08-25,0.0,2015-03-08
valle_d_aosta,2013-09-01,3.98,2015-03-15
valle_d_aosta,2013-09-08,0.0,2015-03-22
valle_d_aosta,2013-09-15,0.0,2015-03-29
valle_d_aosta,2013-09-22,0.0,2015-04-05
valle_d_aosta,2013-09-29,0.0,2015-04-12
valle_d_aosta,2013-10-06,0.0,2015-04-19
valle_d_aosta,2013-10-13,0.0,2015-04-26
valle_d_aosta,2013-10-20,0.0,2015-11-01
valle_d_aosta,2013-10-27,0.0,2015-11-08
valle_d_aosta,2013-11-03,0.0,2015-11-15
valle_d_aosta,2013-11-10,0.0,2015-11-22
valle_d_aosta,2013-11-17,0.0,2015-11-29
valle_d_aosta,2013-11-24,0.0,2015-12-06
valle_d_aosta,2013-12-01,0.0,2015-12-13
valle_d_aosta,2013-12-08,0.0,2015-12-20
valle_d_aosta,2013-12-15,0.0,2015-12-27
valle_d_aosta,2013-12-22,0.0,2016-01-03
valle_d_aosta,2013-12-29,0.0,2016-01-10
valle_d_aosta,2014-01-05,0.0,2016-01-17
valle_d_aosta,2014-01-12,0.0,2016-01-24
valle_d_aosta,2014-01-19,0.0,2016-01-31
valle_d_aosta,2014-01-26,0.0,2016-02-07
valle_d_aosta,2014-02-02,0.0,2016-02-14
valle_d_aosta,2014-02-09,0.0,2016-02-21
valle_d_aosta,2014-02-16,0.0,2016-02-28
valle_d_aosta,2014-02-23,0.0,2016-03-06
valle_d_aosta,2014-03-02,0.0,2016-03-13
valle_d_aosta,2014-03-09,0.0,2016-03-20
valle_d_aosta,2014-03-16,0.0,2016-03-27
valle_d_aosta,2014-03-23,0.0,2016-04-03
valle_d_aosta,2014-03-30,0.0,2016-04-10
valle_d_aosta,2014-04-06,0.0,2016-04-17
valle_d_aosta,2014-04-13,0.0,2016-04-24
valle_d_aosta,2014-04-20,0.0,2016-11-06
valle_d_aosta,2014-04-27,0.0,2016-11-13
valle_d_aosta,2014-05-04,0.0,2016-11-20
valle_d_aosta,2014-05-11,1.33,2016-11-27
valle_d_aosta,2014-05-18,0.46,2016-12-04
valle_d_aosta,2014-05-25,0.46,2016-12-11
valle_d_aosta,2014-06-01,2.38,2016-12-18
valle_d_aosta,2014-06-08,10.51,2016-12-25
valle_d_aosta,2014-06-15,23.68,2017-01-01
valle_d_aosta,2014-06-22,21.58,2017-01-08
valle_d_aosta,2014-06-29,10.39,2017-01-15
valle_d_aosta,2014-07-06,24.98,2017-01-22
valle_d_aosta,2014-07-13,15.85,2017-01-29
valle_d_aosta,2014-07-20,14.87,2017-02-05
valle_d_aosta,2014-07-27,9.88,2017-02-12
valle_d_aosta,2014-08-03,9.37,2017-02-19
valle_d_aosta,2014-08-10,4.05,2017-02-26
valle_d_aosta,2014-08-17,0.69,2017-03-05
valle_d_aosta,2014-08-24,5.57,2017-03-12
valle_d_aosta,2014-08-31,1.41,2017-03-19
valle_d_aosta,2014-09-07,0.0,2017-03-26
valle_d_aosta,2014-09-14,0.35,2017-04-02
valle_d_aosta,2014-09-21,0.33,2017-04-09
valle_d_aosta,2014-09-28,0.0,2017-04-16
valle_d_aosta,2014-10-05,0.0,2017-04-23
valle_d_aosta,2014-10-12,0.0,2017-04-30
valle_d_aosta,2014-10-19,0.0,2017-11-05
valle_d_aosta,2014-10-26,0.0,2017-11-12
valle_d_aosta,2014-11-02,1.58,2017-11-19
valle_d_aosta,2014-11-09,1.9,2017-11-26
valle_d_aosta,2014-11-16,2.37,2017-12-03
valle_d_aosta,2014-11-23,2.51,2017-12-10
valle_d_aosta,2014-11-30,5.43,2017-12-17
valle_d_aosta,2014-12-07,5.33,2017-12-24
valle_d_aosta,2014-12-14,4.18,2017-12-31
valle_d_aosta,2014-12-21,11.49,2018-01-07
valle_d_aosta,2014-12-28,11.66,2018-01-14
valle_d_aosta,2015-01-04,9.79,2018-01-21
valle_d_aosta,2015-01-11,7.34,2018-01-28
valle_d_aosta,2015-01-18,11.4,2018-02-04
valle_d_aosta,2015-01-25,10.72,2018-02-11
valle_d_aosta,2015-02-01,7.33,2018-02-18
valle_d_aosta,2015-02-08,8.4,2018-02-25
valle_d_aosta,2015-02-15,8.2,2018-03-04
valle_d_aosta,2015-02-22,4.41,2018-03-11
valle_d_aosta,2015-03-01,2.11,2018-03-18
valle_d_aosta,2015-03-08,1.75,2018-03-25
valle_d_aosta,2015-03-15,1.4,2018-04-01
valle_d_aosta,2015-03-22,3.33,2018-04-08
valle_d_aosta,2015-03-29,0.72,2018-04-15
valle_d_aosta,2015-04-05,0.73,2018-04-22
valle_d_aosta,2015-04-12,0.14,2018-04-29
valle_d_aosta,2015-04-19,0.0,2018-10-28
valle_d_aosta,2015-04-26,0.0,2018-11-04
valle_d_aosta,2015-05-03,0.0,2018-11-11
valle_d_aosta,2015-05-10,0.0,2018-11-18
valle_d_aosta,2015-05-17,2.13,2018-11-25
valle_d_aosta,2015-05-24,1.64,2018-12-02
valle_d_aosta,2015-05-31,2.25,2018-12-09
valle_d_aosta,2015-06-07,2.0,2018-12-16
valle_d_aosta,2015-06-14,4.02,2018-12-23
valle_d_aosta,2015-06-21,0.96,2018-12-30
valle_d_aosta,2015-06-28,2.89,2019-01-06
valle_d_aosta,2015-07-05,5.25,2019-01-13
valle_d_aosta,2015-07-12,4.62,2019-01-20
valle_d_aosta,2015-07-19,6.35,2019-01-27
valle_d_aosta,2015-07-26,12.14,2019-02-03
valle_d_aosta,2015-08-02,9.83,2019-02-10
valle_d_aosta,2015-08-09,6.17,2019-02-17
valle_d_aosta,2015-08-16,6.18,2019-02-24
valle_d_aosta,2015-08-23,3.28,2019-03-03
valle_d_aosta,2015-08-30,1.68,2019-03-10
valle_d_aosta,2015-09-06,1.37,2019-03-17
valle_d_aosta,2015-09-13,1.48,2019-03-24
valle_d_aosta,2015-09-20,0.29,2019-03-31
valle_d_aosta,2015-09-27,0.0,2019-04-07
valle_d_aosta,2015-10-04,0.0,2019-04-14
valle_d_aosta,2015-10-11,0.74,2019-04-21
valle_d_aosta,2015-10-18,0.0,2019-04-28
valle_d_aosta,2015-10-25,0.0,2019-11-03
valle_d_aosta,2015-11-01,0.94,2019-11-10
valle_d_aosta,2015-11-08,1.2,2019-11-17
valle_d_aosta,2015-11-15,1.12,2019-11-24
valle_d_aosta,2015-11-22,1.96,2019-12-01
valle_d_aosta,2015-11-29,1.4,2019-12-08
valle_d_aosta,2015-12-06,1.22,2019-12-15
valle_d_aosta,2015-12-13,5.32,2019-12-22
valle_d_aosta,2015-12-20,0.0,2019-12-29
valle_d_aosta,2015-12-27,2.41,2020-01-05
valle_d_aosta,2016-01-03,3.94,2020-01-12
valle_d_aosta,2016-01-10,6.8,2020-01-19
valle_d_aosta,2016-01-17,18.07,2020-01-26
valle_d_aosta,2016-01-24,24.47,2020-02-02
valle_d_aosta,2016-01-31,25.45,2020-02-09
valle_d_aosta,2016-02-07,8.57,2020-02-16
valle_d_aosta,2016-02-14,34.08,2020-02-23
valle_d_aosta,2016-02-21,3.62,2020-03-01
valle_d_aosta,2016-02-28,4.49,2020-03-08
valle_d_aosta,2016-03-06,0.53,2020-04-05
valle_d_aosta,2016-03-13,0.0,2020-04-26
valle_d_aosta,2016-03-20,4.78,2020-12-06
valle_d_aosta,2016-03-27,0.65,2020-12-13
valle_d_aosta,2016-04-03,4.2,2020-12-20
valle_d_aosta,2016-04-10,4.65,2020-12-27
valle_d_aosta,2016-04-17,1.98,2021-01-03
valle_d_aosta,2016-04-24,0.32,2021-01-10
valle_d_aosta,2016-05-01,0.97,2021-01-17
valle_d_aosta,2016-05-08,0.65,2021-01-24
valle_d_aosta,2016-05-15,1.94,2021-01-31
valle_d_aosta,2016-05-22,1.25,2021-02-07
valle_d_aosta,2016-05-29,0.65,2021-02-14
valle_d_aosta,2016-06-05,3.09,2021-02-21
valle_d_aosta,2016-06-12,0.32,2021-02-28
valle_d_aosta,2016-06-19,3.54,2021-03-07
valle_d_aosta,2016-06-26,1.08,2021-03-14
valle_d_aosta,2016-07-03,3.13,2021-03-21
valle_d_aosta,2016-07-10,4.19,2021-03-28
valle_d_aosta,2016-07-17,0.32,2021-04-04
valle_d_aosta,2016-07-24,2.87,2021-04-11
valle_d_aosta,2016-07-31,2.59,2021-04-18
valle_d_aosta,2016-08-07,0.0,2021-04-25
valle_d_aosta,2016-08-14,0.0,2021-11-07
valle_d_aosta,2016-08-21,0.0,2021-11-14
valle_d_aosta,2016-08-28,0.0,2021-11-21
valle_d_aosta,2016-09-04,0.0,2021-11-28
valle_d_aosta,2016-09-11,0.0,2021-12-05
valle_d_aosta,2016-09-18,0.0,2021-12-12
valle_d_aosta,2016-09-25,0.0,2021-12-19
valle_d_aosta,2016-10-02,0.0,2021-12-26
valle_d_aosta,2016-10-09,0.0,2022-01-02
valle_d_aosta,2016-10-16,0.0,2022-01-09
valle_d_aosta,2016-10-23,0.0,2022-01-16
valle_d_aosta,2016-10-30,0.0,2022-01-23
valle_d_aosta,2016-11-06,0.0,2022-01-30
valle_d_aosta,2016-11-13,0.0,2022-02-06
valle_d_aosta,2016-11-20,0.0,2022-02-13
valle_d_aosta,2016-11-27,0.0,2022-02-20
valle_d_aosta,2016-12-04,0.0,2022-02-27
valle_d_aosta,2016-12-11,0.0,2022-03-06
valle_d_aosta,2016-12-18,0.0,2022-03-13
valle_d_aosta,2016-12-25,0.0,2022-03-20
valle_d_aosta,2017-01-01,0.0,2022-03-27
valle_d_aosta,2017-01-08,0.0,2022-04-03
valle_d_aosta,2017-01-15,0.0,2022-04-10
valle_d_aosta,2017-01-22,0.0,2022-04-17
valle_d_aosta,2017-01-29,0.0,2022-04-24
valle_d_aosta,2017-02-05,0.0,2022-05-01
valle_d_aosta,2017-02-12,0.69,2022-10-30
valle_d_aosta,2017-02-19,0.73,2022-11-06
valle_d_aosta,2017-02-26,1.06,2022-11-13
valle_d_aosta,2017-03-05,3.49,2022-11-20
valle_d_aosta,2017-03-12,6.53,2022-11-27
valle_d_aosta,2017-03-19,8.26,2022-12-04
valle_d_aosta,2017-03-26,13.58,2022-12-11
valle_d_aosta,2017-04-02,14.29,2022-12-18
valle_d_aosta,2017-04-09,29.55,2022-12-25
valle_d_aosta,2017-04-16,47.53,2023-01-01
valle_d_aosta,2017-04-23,38.98,2023-01-08
valle_d_aosta,2017-04-30,10.35,2023-01-15
valle_d_aosta,2017-05-07,9.16,2023-01-22
valle_d_aosta,2017-05-14,4.4,2023-01-29
valle_d_aosta,2017-05-21,4.03,2023-02-05
valle_d_aosta,2017-05-28,3.66,2023-02-12
valle_d_aosta,2017-06-04,2.57,2023-02-19
valle_d_aosta,2017-06-11,5.13,2023-02-26
valle_d_aosta,2017-06-18,6.96,2023-03-05
valle_d_aosta,2017-06-25,5.5,2023-03-12
valle_d_aosta,2017-07-02,2.99,2023-03-19
valle_d_aosta,2017-07-09,2.93,2023-03-26
valle_d_aosta,2017-07-16,4.76,2023-04-02
valle_d_aosta,2017-07-23,1.47,2023-04-09
valle_d_aosta,2017-07-30,5.65,2023-04-16
valle_d_aosta,2017-08-06,0.37,2023-04-23
valle_d_aosta,2017-08-13,0.7,2023-04-30
valle_d_aosta,2017-08-20,6.52205774585959,2024-10-20
valle_d_aosta,2017-08-27,4.85562605205231,2024-10-27
valle_d_aosta,2017-09-03,3.10760067331348,2024-11-03
valle_d_aosta,2017-09-10,2.78389226984333,2024-11-10
valle_d_aosta,2017-09-17,3.94924252233588,2024-11-17
valle_d_aosta,2017-09-24,2.91337563123139,2024-11-24
valle_d_aosta,2017-10-01,2.97811731192542,2024-12-01
valle_d_aosta,2017-10-08,3.62553411886573,2024-12-08
valle_d_aosta,2017-10-15,2.84863395053736,2024-12-15
valle_d_aosta,2017-10-22,3.23708403470154,2024-12-22
valle_d_aosta,2017-10-29,2.73873873873874,2024-12-29
valle_d_aosta,2017-11-05,4.1316716337036,2025-01-05
valle_d_aosta,2017-11-12,6.09590896775941,2025-01-12
valle_d_aosta,2017-11-19,7.51828772690328,2025-01-19
valle_d_aosta,2017-11-26,10.837171498239,2025-01-26
valle_d_aosta,2017-12-03,11.3112977512869,2025-02-02
valle_d_aosta,2017-12-10,11.5822270387429,2025-02-09
valle_d_aosta,2017-12-17,10.363045245191,2025-02-16
valle_d_aosta,2017-12-24,9.48252506095909,2025-02-23
valle_d_aosta,2017-12-31,9.21159577350311,2025-03-02
valle_d_aosta,2018-01-07,6.70549986453536,2025-03-09
valle_d_aosta,2018-01-14,6.16364128962341,2025-03-16
valle_d_aosta,2018-01-21,4.87672717420753,2025-03-23
valle_d_aosta,2018-01-28,3.1156868057437,2025-03-30
valle_d_aosta,2018-02-04,3.52208073692766,2025-04-06
valle_d_aosta,2018-02-11,3.25115144947169,2025-04-13
valle_d_aosta,2018-02-18,1.71526586620926,2025-04-20
valle_d_aosta,2018-02-25,1.48136597536254,2025-04-27
veneto,2012-01-08,2.01,2012-01-08
veneto,2012-01-15,2.93,2012-01-15
veneto,2012-01-22,5.51,2012-01-22
veneto,2012-01-29,9.16,2012-01-29
veneto,2012-02-05,10.33,2012-02-05
veneto,2012-02-12,11.61,2012-02-12
veneto,2012-02-19,10.83,2012-02-19
veneto,2012-02-26,8.43,2012-02-26
veneto,2012-03-04,4.15,2012-03-04
veneto,2012-03-11,2.6,2012-03-11
veneto,2012-03-18,1.54,2012-03-18
veneto,2012-03-25,0.93,2012-03-25
veneto,2012-04-01,0.49,2012-04-01
veneto,2012-04-08,0.17,2012-04-08
