model,season,horizon,true_peak_date,pred_peak_date,peak_timing_error_weeks,true_peak_val,pred_peak_val,peak_intensity_error_abs,peak_intensity_error_rel,region
Drift,2024-2025,1,2025-01-26,2025-02-02,1.0,16.1247239251813,16.163412852666784,0.03868892748548447,0.0023993544115856525,lazio
ETS,2017-2018,1,2018-01-07,2018-01-28,3.0,16.79,12.261178521813804,4.528821478186195,-0.2697332625483142,lazio
ETS,2018-2019,1,2019-02-03,2019-03-03,4.0,14.34,9.369692143499872,4.970307856500128,-0.3466044530334817,lazio
ETS,2019-2020,1,2020-02-02,2020-02-16,2.0,17.16,15.81100091130918,1.348999088690821,-0.0786130005064581,lazio
ETS,2020-2021,1,2021-02-14,2020-12-20,-8.0,1.51,1.5491276509872347,0.0391276509872347,0.025912351647175296,lazio
ETS,2021-2022,1,2021-11-28,2021-12-12,2.0,4.2,4.370895590207963,0.1708955902079632,0.040689426239991236,lazio
ETS,2022-2023,1,2022-12-18,2023-01-15,4.0,12.34,10.42890643975962,1.9110935602403796,-0.1548698184959789,lazio
ETS,2023-2024,1,2023-12-31,2024-01-07,1.0,16.48,16.259908411333548,0.2200915886664525,-0.01335507212781872,lazio
ETS,2024-2025,1,2025-01-26,2025-02-02,1.0,16.1247239251813,16.29682761815964,0.1721036929783395,0.010673279975328596,lazio
LightGBM,2017-2018,1,2018-01-07,2018-01-28,3.0,16.79,10.133902332665452,6.6560976673345476,-0.39643226130640546,lazio
LightGBM,2018-2019,1,2019-02-03,2019-03-03,4.0,14.34,9.12485585860898,5.21514414139102,-0.3636781130677141,lazio
LightGBM,2019-2020,1,2020-02-02,2020-02-16,2.0,17.16,10.966050341259956,6.193949658740044,-0.36095277731585335,lazio
LightGBM,2020-2021,1,2021-02-14,2021-02-14,0.0,1.51,2.3402633349442405,0.8302633349442405,0.5498432681749937,lazio
LightGBM,2021-2022,1,2021-11-28,2021-12-12,2.0,4.2,4.974753734346708,0.7747537343467075,0.18446517484445416,lazio
LightGBM,2022-2023,1,2022-12-18,2023-01-15,4.0,12.34,9.071612073514814,3.268387926485186,-0.26486125822408313,lazio
LightGBM,2023-2024,1,2023-12-31,2024-01-07,1.0,16.48,12.065049315622655,4.414950684377345,-0.2678974929840622,lazio
LightGBM,2024-2025,1,2025-01-26,2025-02-02,1.0,16.1247239251813,13.932971632185264,2.1917522929960356,-0.1359249499815168,lazio
MovingAverage,2017-2018,1,2018-01-07,2018-01-28,3.0,16.79,5.442115384615385,11.347884615384615,-0.6758716268841344,lazio
MovingAverage,2018-2019,1,2019-02-03,2019-04-28,12.0,14.34,5.120192307692308,9.219807692307691,-0.6429433537174123,lazio
MovingAverage,2019-2020,1,2020-02-02,2019-12-22,-6.0,17.16,4.907307692307693,12.252692307692307,-0.7140263582571275,lazio
MovingAverage,2020-2021,1,2021-02-14,2021-02-14,0.0,1.51,5.2136538461538455,3.7036538461538457,2.452750891492613,lazio
MovingAverage,2021-2022,1,2021-11-28,2022-02-06,10.0,4.2,3.8413461538461537,0.35865384615384643,-0.08539377289377295,lazio
MovingAverage,2022-2023,1,2022-12-18,2023-03-12,12.0,12.34,4.559038461538461,7.780961538461539,-0.6305479366662511,lazio
MovingAverage,2023-2024,1,2023-12-31,2024-04-28,17.0,16.48,7.336153846153845,9.143846153846155,-0.5548450336071696,lazio
MovingAverage,2024-2025,1,2025-01-26,2025-02-02,1.0,16.1247239251813,7.761824006970093,8.362899918211207,-0.5186383318570322,lazio
